Elapsed time,192.168.50.57 Disks I/O,192.168.50.57 Network I/O
19:38:15.0,0.608,0.0
19:38:16.0,0.608,0.0
19:38:17.0,0.063,3.7724932E7
19:38:18.0,0.06,4.3154749E7
19:38:19.0,0.102,1.494685E7
19:38:20.0,0.146,3809536.0
19:38:21.0,0.11,986823.0
