Elapsed time,192.168.50.57 CPU,192.168.50.57 Memory
19:38:15.0,4.761,30.142
19:38:16.0,4.534,30.142
19:38:17.0,4.282,30.145
19:38:18.0,5.025,30.154
19:38:19.0,4.271,30.153
19:38:20.0,5.296,30.155
19:38:21.0,4.516,30.155
