Elapsed time,192.168.5.50 Disks I/O,192.168.5.50 Network I/O
14:55:08.0,-1.0,1356707.0
14:55:10.0,-1.0,381297.0
14:55:11.0,-1.0,162653.0
14:55:12.0,-1.0,152872.0
14:55:13.0,-1.0,177950.0
14:55:14.0,-1.0,172498.0
14:55:15.0,-1.0,164863.0
14:55:16.0,-1.0,185716.0
14:55:17.0,-1.0,185206.0
14:55:18.0,-1.0,185402.0
14:55:19.0,-1.0,185765.0
14:55:20.0,-1.0,176347.0
14:55:21.0,-1.0,141453.0
14:55:22.0,-1.0,154683.0
14:55:23.0,-1.0,5516320.0
14:55:24.0,-1.0,2.9004513E7
14:55:25.0,-1.0,1.2366475E7
14:55:26.0,-1.0,1271557.0
14:55:27.0,-1.0,99574.0
14:55:28.0,-1.0,135000.0
14:55:29.0,-1.0,166018.0
14:55:30.0,-1.0,141466.0
14:55:31.0,-1.0,149590.0
14:55:32.0,-1.0,166744.0
14:55:33.0,-1.0,162448.0
14:55:34.0,-1.0,175522.0
14:55:35.0,-1.0,163196.0
14:55:36.0,-1.0,130158.0
14:55:37.0,-1.0,180988.0
14:55:38.0,-1.0,170546.0
14:55:39.0,-1.0,174332.0
14:55:40.0,-1.0,202602.0
14:55:41.0,-1.0,3.3153309E7
14:55:42.0,-1.0,1.3927208E7
14:55:43.0,-1.0,910069.0
14:55:44.0,-1.0,153288.0
14:55:45.0,-1.0,153716.0
14:55:46.0,-1.0,161103.0
14:55:47.0,-1.0,164740.0
14:55:48.0,-1.0,178298.0
14:55:49.0,-1.0,167827.0
14:55:50.0,-1.0,177725.0
14:55:51.0,-1.0,193968.0
14:55:52.0,-1.0,186069.0
14:55:53.0,-1.0,185483.0
14:55:54.0,-1.0,192684.0
14:55:55.0,-1.0,163359.0
14:55:56.0,-1.0,1.2323231E7
14:55:57.0,-0.952,2.3450317E7
14:55:58.0,-0.992,1.1341639E7
14:55:59.0,-1.0,1108656.0
14:56:00.0,-1.0,139844.0
14:56:01.0,-1.0,167983.0
14:56:02.0,-1.0,164582.0
14:56:03.0,-1.0,180109.0
14:56:04.0,-1.0,186098.0
14:56:05.0,-1.0,101367.0
14:56:06.0,-1.0,142227.0
14:56:07.0,-1.0,153599.0
14:56:08.0,-1.0,164448.0
14:56:09.0,-1.0,166189.0
14:56:10.0,-1.0,201755.0
14:56:11.0,-1.0,191625.0
14:56:12.0,-1.0,173357.0
14:56:13.0,-1.0,1.6932433E7
14:56:14.0,-1.0,2.5083157E7
14:56:15.0,-0.984,5508977.0
14:56:16.0,-1.0,669123.0
14:56:17.0,-1.0,175623.0
14:56:18.0,-1.0,153208.0
14:56:19.0,-1.0,187697.0
14:56:20.0,-1.0,196702.0
14:56:21.0,-1.0,174315.0
14:56:22.0,-1.0,165131.0
14:56:23.0,-1.0,163606.0
14:56:24.0,-1.0,157004.0
14:56:25.0,-1.0,186058.0
14:56:26.0,-1.0,170538.0
14:56:27.0,-1.0,166912.0
14:56:28.0,-0.663,182632.0
14:56:29.0,-1.0,2.6673865E7
14:56:30.0,-0.992,2.0240221E7
14:56:31.0,-1.0,1193482.0
14:56:32.0,-1.0,143411.0
14:56:33.0,-1.0,157969.0
14:56:34.0,-1.0,180771.0
14:56:35.0,-1.0,163761.0
14:56:36.0,-1.0,150704.0
14:56:37.0,-1.0,121089.0
14:56:38.0,-1.0,164661.0
14:56:39.0,-1.0,154345.0
14:56:40.0,-1.0,164823.0
14:56:41.0,-1.0,151842.0
14:56:42.0,-0.992,153520.0
14:56:43.0,-1.0,154185.0
14:56:44.0,-1.0,158788.0
14:56:45.0,-1.0,141991.0
14:56:46.0,-1.0,1.5856431E7
14:56:47.0,-1.0,2.2712385E7
14:56:48.0,-1.0,8696049.0
14:56:49.0,-1.0,903864.0
14:56:50.0,-1.0,118947.0
14:56:51.0,-1.0,151861.0
14:56:52.0,-1.0,166854.0
14:56:53.0,-1.0,177964.0
14:56:54.0,-1.0,148955.0
14:56:55.0,-1.0,174711.0
14:56:56.0,-1.0,153198.0
14:56:57.0,-1.0,132104.0
14:56:58.0,-1.0,163104.0
14:56:59.0,-1.0,159346.0
14:57:00.0,-1.0,172930.0
14:57:01.0,-1.0,169740.0
14:57:02.0,-1.0,163900.0
14:57:03.0,-1.0,1984210.0
14:57:04.0,-1.0,2.4417001E7
14:57:05.0,-1.0,2.0444289E7
14:57:06.0,-1.0,1399074.0
14:57:07.0,-1.0,78135.0
