Elapsed time,192.168.5.50 CPU,192.168.5.50 Memory
20:06:28.0,95.431,26.818
20:06:29.0,78.157,27.101
20:06:31.0,82.687,27.026
20:06:32.0,91.076,27.168
20:06:33.0,89.405,26.974
20:06:34.0,89.42,27.168
20:06:35.0,91.326,27.368
20:06:36.0,97.229,27.467
20:06:37.0,96.231,27.703
20:06:38.0,97.744,27.584
20:06:39.0,88.402,27.228
20:06:40.0,85.271,27.351
20:06:41.0,80.678,27.344
20:06:42.0,87.338,27.324
20:06:43.0,82.291,27.343
20:06:44.0,84.061,27.369
20:06:45.0,91.161,27.361
20:06:46.0,91.094,27.36
20:06:47.0,93.333,27.366
20:06:48.0,91.282,27.366
20:06:49.0,88.071,27.269
20:06:50.0,84.114,27.364
20:06:51.0,88.324,27.252
20:06:52.0,80.829,27.253
20:06:53.0,85.063,27.017
20:06:54.0,89.203,27.213
20:06:55.0,79.336,26.79
20:06:56.0,74.805,26.795
20:06:57.0,73.076,26.796
20:06:58.0,74.479,26.784
20:06:59.0,72.727,26.791
20:07:00.0,87.628,26.762
20:07:01.0,93.35,26.779
20:07:02.0,85.933,26.832
20:07:03.0,88.235,26.807
20:07:04.0,93.718,26.939
20:07:05.0,95.928,26.808
20:07:06.0,80.256,26.838
20:07:07.0,79.634,26.835
20:07:08.0,80.104,26.833
20:07:09.0,80.976,26.843
20:07:10.0,81.606,26.848
20:07:11.0,86.269,26.839
20:07:12.0,80.407,26.853
20:07:13.0,92.191,26.93
20:07:14.0,90.931,27.044
20:07:15.0,85.459,27.083
20:07:16.0,76.395,26.883
20:07:17.0,73.834,26.88
20:07:18.0,77.72,26.895
20:07:19.0,89.62,26.899
20:07:20.0,97.208,26.906
20:07:21.0,97.974,27.004
20:07:22.0,93.908,26.958
20:07:23.0,92.191,27.011
20:07:24.0,80.661,27.012
20:07:25.0,70.379,27.052
20:07:26.0,77.319,27.044
20:07:27.0,84.935,27.073
20:07:28.0,93.417,27.163
20:07:29.0,97.512,27.529
20:07:30.0,96.977,27.254
20:07:31.0,78.205,27.073
20:07:32.0,74.293,27.093
20:07:33.0,93.67,27.255
20:07:34.0,99.0,27.294
20:07:35.0,98.994,27.547
20:07:36.0,98.997,27.962
20:07:37.0,99.246,28.243
20:07:38.0,97.974,28.509
20:07:39.0,99.749,28.511
20:07:40.0,98.992,28.463
20:07:41.0,99.491,28.822
20:07:42.0,97.249,28.771
20:07:43.0,98.25,29.057
20:07:44.0,98.997,29.121
20:07:45.0,96.482,29.088
20:07:46.0,97.5,29.047
20:07:47.0,98.5,29.074
20:07:48.0,96.75,29.198
20:07:49.0,98.743,28.928
20:07:50.0,98.245,28.942
20:07:51.0,97.5,28.93
20:07:52.0,97.744,29.043
20:07:53.0,98.245,29.172
20:07:54.0,98.746,29.299
20:07:55.0,96.733,29.336
20:07:56.0,99.246,29.412
20:07:57.0,96.508,29.423
20:07:58.0,99.248,29.443
20:07:59.0,99.0,29.564
20:08:00.0,98.997,29.545
20:08:01.0,97.243,29.587
20:08:02.0,98.75,29.558
20:08:03.0,98.241,29.61
20:08:04.0,96.733,29.635
20:08:05.0,98.746,29.633
20:08:06.0,96.491,29.168
20:08:07.0,94.629,28.886
20:08:08.0,93.181,29.229
20:08:09.0,82.677,29.081
20:08:10.0,82.124,29.24
20:08:11.0,84.455,29.249
20:08:12.0,80.205,29.255
20:08:13.0,80.759,29.258
20:08:14.0,81.958,29.186
20:08:15.0,84.155,29.172
20:08:16.0,85.492,29.177
20:08:17.0,95.477,29.22
20:08:18.0,93.434,29.259
20:08:19.0,86.7,29.326
20:08:20.0,90.585,29.488
20:08:21.0,96.984,29.631
20:08:22.0,98.241,29.715
20:08:23.0,96.231,29.767
20:08:24.0,97.989,29.836
20:08:25.0,86.445,29.676
20:08:26.0,84.155,29.697
20:08:27.0,93.316,30.04
20:08:28.0,98.484,30.103
20:08:29.0,97.744,30.233
20:08:30.0,97.487,30.424
20:08:31.0,97.744,30.545
20:08:32.0,96.977,30.698
20:08:33.0,97.208,30.655
20:08:34.0,92.287,30.962
20:08:35.0,94.962,31.449
20:08:36.0,90.656,31.271
20:08:37.0,94.191,30.357
20:08:38.0,82.731,30.119
20:08:39.0,85.012,29.944
20:08:40.0,84.871,29.945
20:08:41.0,88.491,29.984
20:08:42.0,94.723,30.098
20:08:43.0,93.417,30.2
20:08:44.0,94.132,30.038
20:08:45.0,96.984,29.789
20:08:46.0,94.923,29.809
20:08:47.0,95.454,29.899
20:08:48.0,93.939,29.98
20:08:49.0,97.229,29.494
20:08:50.0,97.0,29.664
20:08:51.0,96.75,29.775
20:08:52.0,98.992,29.91
20:08:53.0,98.496,30.197
20:08:54.0,98.004,29.801
20:08:55.0,97.738,29.766
20:08:56.0,96.733,29.846
20:08:57.0,97.75,29.907
20:08:58.0,96.717,29.982
20:08:59.0,97.506,30.13
20:09:00.0,97.208,30.15
20:09:01.0,95.214,30.119
20:09:03.0,93.164,30.131
20:09:04.0,91.348,30.199
20:09:05.0,93.924,30.215
20:09:06.0,94.642,30.322
20:09:07.0,94.162,30.373
20:09:08.0,96.464,30.566
20:09:09.0,97.0,30.436
20:09:10.0,97.243,30.807
20:09:11.0,92.268,30.477
20:09:12.0,93.893,30.642
20:09:13.0,96.969,30.432
20:09:14.0,93.401,30.511
20:09:15.0,89.637,30.498
20:09:16.0,95.115,30.644
20:09:17.0,97.487,30.421
20:09:18.0,96.455,30.907
20:09:19.0,97.243,30.968
20:09:20.0,82.428,30.875
20:09:21.0,81.77,30.901
20:09:22.0,84.278,30.926
20:09:23.0,89.175,30.997
20:09:24.0,95.465,30.97
20:09:25.0,90.281,31.039
20:09:26.0,89.54,30.991
20:09:27.0,89.405,31.01
20:09:28.0,85.156,31.023
20:09:29.0,86.718,31.024
20:09:30.0,82.397,31.008
20:09:31.0,82.383,31.019
20:09:32.0,82.933,31.043
20:09:33.0,84.496,31.056
20:09:34.0,85.416,31.07
20:09:35.0,80.366,31.085
20:09:36.0,79.792,31.099
20:09:37.0,90.488,31.147
20:09:38.0,93.181,31.223
20:09:39.0,92.857,31.159
20:09:40.0,86.493,31.251
20:09:41.0,87.792,31.286
20:09:42.0,88.402,31.246
20:09:43.0,83.969,31.242
20:09:44.0,82.812,31.233
20:09:45.0,81.627,31.24
20:09:46.0,82.585,31.252
20:09:47.0,89.593,31.274
20:09:48.0,93.654,31.246
20:09:49.0,92.385,31.265
20:09:50.0,86.161,31.272
20:09:51.0,86.479,31.315
20:09:52.0,94.458,31.328
20:09:53.0,97.222,31.327
20:09:54.0,93.434,31.341
20:09:55.0,97.727,31.567
20:09:56.0,93.939,31.734
20:09:57.0,92.151,31.386
20:09:58.0,89.87,31.463
20:09:59.0,84.832,31.454
20:10:00.0,86.269,31.457
20:10:01.0,85.937,31.478
20:10:02.0,91.494,31.463
20:10:03.0,85.788,31.473
20:10:04.0,88.802,31.486
20:10:05.0,87.917,31.492
20:10:06.0,83.979,31.499
20:10:07.0,93.877,31.64
20:10:08.0,95.696,31.688
20:10:09.0,96.969,31.9
20:10:10.0,96.212,31.777
20:10:11.0,89.769,31.553
20:10:12.0,90.537,31.568
20:10:13.0,86.802,31.535
20:10:14.0,89.23,31.577
20:10:15.0,89.62,31.632
20:10:16.0,92.051,31.804
20:10:17.0,94.642,31.667
20:10:18.0,91.581,31.746
20:10:19.0,94.67,31.798
20:10:20.0,87.371,31.63
20:10:21.0,86.787,31.676
20:10:22.0,87.755,31.674
20:10:23.0,88.372,31.719
20:10:24.0,91.161,31.707
20:10:25.0,87.948,31.681
20:10:26.0,92.405,31.692
20:10:27.0,87.628,31.681
20:10:28.0,87.886,31.755
20:10:29.0,87.468,31.751
20:10:30.0,93.384,31.871
20:10:31.0,83.585,31.691
