Elapsed time,192.168.5.50 CPU,192.168.5.50 Memory
18:56:40.0,70.351,20.989
18:56:41.0,89.698,20.988
18:56:42.0,99.0,20.989
18:56:43.0,99.498,20.988
18:56:44.0,98.258,20.986
18:56:45.0,99.501,20.988
18:56:46.0,99.248,20.987
18:56:47.0,99.253,20.986
18:56:48.0,98.997,20.997
18:56:49.0,71.827,21.0
18:56:50.0,86.397,20.997
18:56:51.0,99.5,20.999
18:56:52.0,99.0,20.999
18:56:53.0,98.496,20.997
18:56:54.0,99.253,20.996
18:56:55.0,98.753,20.995
18:56:56.0,98.997,20.995
18:56:57.0,99.255,20.993
18:56:58.0,94.974,20.993
18:56:59.0,78.406,20.999
18:57:00.0,91.044,21.008
18:57:01.0,99.253,21.008
18:57:02.0,99.749,21.258
18:57:03.0,99.5,21.257
18:57:04.0,99.25,21.251
18:57:05.0,99.498,21.25
18:57:06.0,99.002,21.249
18:57:07.0,89.724,21.261
18:57:08.0,84.183,21.262
18:57:09.0,90.0,21.007
18:57:10.0,98.496,21.007
18:57:11.0,99.501,21.007
18:57:12.0,98.746,21.007
18:57:13.0,98.75,21.006
18:57:14.0,99.251,21.01
18:57:15.0,99.253,21.01
18:57:16.0,98.5,21.009
18:57:17.0,83.5,21.02
18:57:18.0,81.909,21.018
18:57:19.0,92.555,21.021
18:57:20.0,99.498,21.02
18:57:21.0,99.25,21.02
18:57:22.0,99.75,21.017
18:57:23.0,98.997,21.016
18:57:24.0,98.994,21.015
18:57:25.0,83.0,21.017
18:57:26.0,84.343,21.016
18:57:27.0,99.244,21.018
18:57:28.0,98.5,21.018
18:57:29.0,99.497,21.015
18:57:30.0,99.503,21.015
18:57:31.0,98.994,21.014
18:57:32.0,99.501,21.011
18:57:33.0,81.546,21.009
18:57:34.0,74.936,21.011
18:57:35.0,82.994,21.013
18:57:36.0,98.5,21.015
18:57:37.0,99.501,21.014
18:57:38.0,99.5,21.012
18:57:39.0,99.0,21.012
18:57:40.0,99.497,21.011
18:57:41.0,99.251,21.011
18:57:42.0,99.246,21.009
18:57:43.0,72.885,21.012
18:57:44.0,75.38,21.011
18:57:45.0,94.962,21.013
18:57:46.0,98.997,21.012
18:57:47.0,99.25,21.012
18:57:49.0,98.759,21.017
18:57:50.0,98.499,21.017
18:57:51.0,99.257,21.015
18:57:52.0,99.246,21.018
18:57:53.0,71.827,21.018
18:57:54.0,91.478,21.025
18:57:55.0,98.75,21.024
18:57:56.0,99.501,21.022
18:57:57.0,99.5,21.022
18:57:58.0,99.75,21.021
18:57:59.0,98.753,21.02
18:58:00.0,99.5,21.021
18:58:01.0,74.307,21.031
18:58:02.0,87.341,21.03
18:58:03.0,99.251,21.032
18:58:04.0,99.002,21.037
18:58:05.0,98.999,21.036
18:58:06.0,99.246,21.034
18:58:07.0,98.756,21.034
18:58:08.0,98.997,21.034
18:58:09.0,99.0,21.032
18:58:10.0,61.712,21.037
18:58:11.0,82.397,21.033
18:58:12.0,93.181,21.053
18:58:13.0,99.25,21.052
18:58:14.0,99.248,21.05
18:58:15.0,98.756,21.048
18:58:16.0,99.749,21.047
18:58:17.0,98.756,21.047
18:58:18.0,98.503,21.045
18:58:19.0,99.002,21.043
18:58:20.0,83.83,21.049
18:58:21.0,84.595,21.047
18:58:22.0,97.994,21.048
18:58:23.0,99.498,21.047
18:58:24.0,99.25,21.046
18:58:25.0,99.0,21.045
18:58:26.0,99.25,21.043
18:58:27.0,99.499,21.04
18:58:28.0,98.507,21.038
18:58:29.0,79.643,21.044
18:58:30.0,89.62,21.045
18:58:31.0,99.25,21.044
18:58:32.0,99.5,21.042
18:58:33.0,99.0,21.039
18:58:34.0,99.248,21.038
18:58:35.0,99.253,21.04
18:58:36.0,99.498,21.038
18:58:37.0,88.0,21.045
18:58:38.0,80.407,21.041
18:58:39.0,94.554,21.042
18:58:40.0,99.251,21.04
18:58:41.0,99.501,21.039
18:58:42.0,99.004,21.036
18:58:43.0,98.997,21.034
18:58:44.0,99.502,21.034
18:58:45.0,99.496,21.032
18:58:46.0,85.532,21.041
18:58:47.0,82.619,21.055
18:58:48.0,93.283,21.055
18:58:49.0,99.248,21.062
18:58:50.0,99.253,21.058
18:58:51.0,97.755,21.057
18:58:52.0,99.749,21.055
18:58:53.0,99.004,21.054
18:58:54.0,99.0,21.054
18:58:55.0,99.498,21.053
18:58:56.0,87.468,21.057
18:58:57.0,81.841,21.05
18:58:58.0,99.501,21.052
18:58:59.0,98.997,21.052
18:59:00.0,99.246,21.05
18:59:01.0,99.004,21.049
18:59:02.0,99.749,21.049
18:59:03.0,99.251,21.045
18:59:04.0,97.0,21.044
18:59:05.0,68.486,21.045
18:59:06.0,80.456,21.039
18:59:07.0,98.746,21.042
18:59:08.0,99.248,21.043
18:59:09.0,99.25,21.042
18:59:10.0,99.0,21.042
18:59:11.0,99.503,21.04
18:59:12.0,99.248,21.038
18:59:13.0,99.5,21.043
18:59:14.0,99.75,21.041
18:59:15.0,82.456,21.045
18:59:16.0,81.772,21.038
18:59:17.0,99.25,21.043
18:59:18.0,98.997,21.042
18:59:19.0,99.501,21.053
18:59:20.0,98.753,21.051
18:59:21.0,98.75,21.05
18:59:22.0,99.246,21.049
18:59:23.0,99.251,21.049
18:59:24.0,84.788,21.057
18:59:25.0,86.118,21.058
18:59:26.0,89.312,21.055
18:59:27.0,99.25,21.056
18:59:28.0,99.749,21.055
18:59:29.0,99.499,21.053
18:59:30.0,98.75,21.052
18:59:31.0,98.254,21.051
18:59:32.0,99.246,21.051
18:59:34.0,91.563,21.05
18:59:35.0,71.898,21.052
18:59:36.0,88.916,21.051
18:59:37.0,99.498,21.051
18:59:38.0,99.007,21.051
18:59:39.0,99.5,21.05
18:59:40.0,99.5,21.048
18:59:41.0,99.248,21.048
18:59:42.0,99.748,21.048
18:59:43.0,89.027,21.052
18:59:44.0,83.585,21.052
18:59:45.0,97.989,21.054
18:59:46.0,99.0,21.054
18:59:47.0,98.753,21.053
18:59:48.0,99.748,21.051
18:59:49.0,98.997,21.052
18:59:50.0,99.253,21.055
18:59:51.0,99.248,21.055
18:59:52.0,84.538,21.06
18:59:53.0,80.75,21.054
18:59:54.0,99.251,21.057
18:59:55.0,98.75,21.056
18:59:56.0,99.748,21.055
18:59:57.0,99.253,21.055
18:59:58.0,99.5,21.054
18:59:59.0,99.5,21.054
19:00:00.0,93.467,21.065
19:00:01.0,83.375,21.062
19:00:02.0,96.221,21.063
19:00:03.0,99.0,21.063
19:00:04.0,99.5,21.062
19:00:05.0,99.251,21.073
19:00:06.0,99.248,21.071
19:00:07.0,98.759,21.072
19:00:08.0,98.746,21.07
19:00:09.0,78.855,21.072
19:00:10.0,90.726,21.072
19:00:11.0,98.004,21.072
19:00:12.0,99.25,21.071
19:00:13.0,99.501,21.07
19:00:14.0,99.25,21.069
19:00:15.0,99.007,21.069
19:00:16.0,99.75,21.067
19:00:17.0,87.121,21.075
19:00:18.0,83.458,21.073
19:00:19.0,92.911,21.073
19:00:20.0,98.746,21.075
19:00:21.0,99.501,21.072
19:00:22.0,99.498,21.072
19:00:23.0,99.501,21.071
19:00:24.0,99.498,21.071
19:00:25.0,99.502,21.07
19:00:26.0,80.2,21.073
19:00:27.0,83.538,21.068
19:00:28.0,96.733,21.069
19:00:29.0,99.498,21.069
19:00:30.0,99.248,21.067
19:00:31.0,98.746,21.066
19:00:32.0,98.5,21.066
19:00:33.0,99.498,21.067
19:00:34.0,98.994,21.063
19:00:35.0,97.744,21.063
19:00:36.0,74.747,21.063
19:00:37.0,94.486,21.062
19:00:38.0,99.25,21.062
19:00:39.0,99.004,21.061
19:00:40.0,99.499,21.06
19:00:41.0,99.251,21.059
19:00:42.0,99.246,21.059
19:00:43.0,99.253,21.058
19:00:44.0,85.714,21.061
19:00:45.0,85.536,21.058
19:00:46.0,99.002,21.057
19:00:47.0,99.498,21.058
19:00:48.0,99.498,21.058
19:00:49.0,99.002,21.057
19:00:50.0,98.994,21.068
19:00:51.0,98.75,21.068
19:00:52.0,99.248,21.067
19:00:53.0,68.238,21.071
19:00:54.0,82.697,21.068
19:00:55.0,95.012,21.069
19:00:56.0,98.994,21.068
19:00:57.0,99.75,21.067
19:00:58.0,99.748,21.065
19:00:59.0,99.248,21.065
19:01:00.0,99.251,21.064
19:01:01.0,100.0,21.064
19:01:02.0,78.316,21.066
19:01:03.0,86.901,21.065
19:01:04.0,99.004,21.069
19:01:05.0,99.25,21.067
19:01:06.0,99.749,21.069
19:01:07.0,99.0,21.067
19:01:08.0,99.75,21.066
19:01:09.0,98.997,21.066
19:01:10.0,90.841,21.066
19:01:11.0,83.502,21.065
19:01:12.0,94.221,21.067
19:01:13.0,99.25,21.068
19:01:14.0,99.498,21.067
19:01:15.0,99.497,21.065
19:01:16.0,99.25,21.064
19:01:17.0,99.5,21.064
19:01:18.0,99.749,21.062
19:01:19.0,86.683,21.061
19:01:21.0,78.03,21.075
19:01:22.0,97.27,21.076
19:01:23.0,99.497,21.076
19:01:24.0,99.498,21.076
19:01:25.0,99.25,21.073
19:01:26.0,98.997,21.073
19:01:27.0,98.743,21.072
19:01:28.0,99.007,21.071
19:01:29.0,98.492,21.07
19:01:30.0,78.054,21.07
19:01:31.0,96.249,21.072
19:01:32.0,99.749,21.071
19:01:33.0,99.498,21.068
19:01:34.0,99.501,21.068
19:01:35.0,99.253,21.071
19:01:36.0,99.246,21.068
19:01:37.0,94.763,21.067
19:01:38.0,79.899,21.075
19:01:39.0,85.785,21.073
19:01:40.0,98.75,21.074
19:01:41.0,98.999,21.073
19:01:42.0,99.746,21.073
19:01:43.0,99.25,21.071
19:01:44.0,99.497,21.07
19:01:45.0,99.251,21.07
19:01:46.0,91.687,21.072
19:01:47.0,81.025,21.068
19:01:48.0,96.741,21.067
19:01:49.0,99.5,21.068
19:01:50.0,98.753,21.067
19:01:51.0,99.25,21.074
19:01:52.0,99.498,21.073
19:01:53.0,99.501,21.072
19:01:54.0,99.748,21.072
19:01:55.0,75.93,21.072
19:01:56.0,81.472,21.073
19:01:57.0,88.089,21.074
19:01:58.0,99.5,21.075
19:01:59.0,99.0,21.073
19:02:00.0,99.502,21.073
19:02:01.0,99.25,21.073
19:02:02.0,98.5,21.073
19:02:03.0,99.251,21.072
19:02:04.0,78.446,21.086
19:02:05.0,81.818,21.083
19:02:06.0,94.206,21.093
19:02:07.0,99.5,21.087
19:02:08.0,99.246,21.089
19:02:09.0,99.501,21.089
19:02:10.0,99.25,21.086
19:02:11.0,99.004,21.085
19:02:12.0,99.25,21.085
19:02:13.0,82.338,21.087
19:02:14.0,93.718,21.086
19:02:15.0,99.007,21.086
19:02:16.0,99.497,21.085
19:02:17.0,98.753,21.084
19:02:18.0,99.497,21.084
19:02:19.0,99.501,21.083
19:02:20.0,91.139,21.079
19:02:21.0,86.967,21.088
19:02:22.0,98.994,21.087
19:02:23.0,98.753,21.086
19:02:24.0,99.251,21.084
19:02:25.0,99.75,21.084
19:02:26.0,98.756,21.083
19:02:27.0,98.25,21.082
19:02:28.0,76.214,21.085
19:02:29.0,96.508,21.086
19:02:30.0,99.498,21.085
19:02:31.0,98.753,21.083
19:02:32.0,99.25,21.083
19:02:33.0,98.75,21.082
19:02:34.0,99.25,21.081
19:02:35.0,87.468,21.081
19:02:36.0,82.338,21.08
19:02:37.0,99.25,21.083
19:02:38.0,98.997,21.081
19:02:39.0,99.75,21.08
19:02:40.0,99.0,21.078
19:02:41.0,99.5,21.078
19:02:42.0,98.492,21.077
19:02:43.0,90.322,21.079
19:02:44.0,81.313,21.08
19:02:45.0,97.744,21.082
19:02:46.0,98.245,21.079
19:02:47.0,98.746,21.079
19:02:48.0,98.753,21.078
19:02:49.0,99.248,21.076
19:02:50.0,99.501,21.077
19:02:51.0,91.898,21.081
19:02:52.0,74.242,21.085
19:02:53.0,92.731,21.083
19:02:54.0,99.251,21.083
19:02:55.0,98.994,21.081
19:02:56.0,99.002,21.079
19:02:57.0,99.75,21.079
19:02:58.0,99.749,21.078
19:02:59.0,99.499,21.078
19:03:00.0,78.195,21.088
19:03:01.0,89.62,21.087
19:03:02.0,99.248,21.086
19:03:03.0,99.253,21.086
19:03:04.0,99.5,21.085
19:03:05.0,99.498,21.083
19:03:06.0,99.75,21.083
19:03:07.0,99.25,21.083
19:03:09.0,84.143,21.087
19:03:10.0,87.25,21.084
19:03:11.0,99.25,21.085
19:03:12.0,99.25,21.085
19:03:13.0,99.251,21.085
19:03:14.0,99.0,21.083
19:03:15.0,99.748,21.082
19:03:16.0,99.255,21.084
19:03:17.0,85.353,21.082
19:03:18.0,82.663,21.077
19:03:19.0,98.997,21.082
19:03:20.0,99.25,21.082
19:03:21.0,99.002,21.085
19:03:22.0,99.748,21.091
19:03:23.0,98.75,21.091
19:03:24.0,98.496,21.089
19:03:25.0,96.049,21.088
19:03:26.0,74.619,21.093
19:03:27.0,85.316,21.091
19:03:28.0,99.25,21.092
19:03:29.0,99.749,21.09
19:03:30.0,99.248,21.089
19:03:31.0,99.248,21.089
19:03:32.0,98.997,21.089
19:03:33.0,99.25,21.088
19:03:34.0,93.198,21.087
19:03:35.0,80.357,21.09
19:03:36.0,97.0,21.091
19:03:37.0,99.002,21.092
19:03:38.0,98.488,21.09
19:03:39.0,99.25,21.089
19:03:40.0,99.251,21.089
19:03:41.0,98.997,21.087
19:03:42.0,87.032,21.089
19:03:43.0,79.898,21.089
19:03:44.0,97.5,21.09
19:03:45.0,99.501,21.089
19:03:46.0,99.749,21.089
19:03:47.0,99.253,21.088
19:03:48.0,99.498,21.087
19:03:49.0,99.0,21.087
19:03:50.0,86.913,21.091
19:03:51.0,75.87,21.088
19:03:52.0,99.0,21.102
19:03:53.0,99.0,21.101
19:03:54.0,99.251,21.1
19:03:55.0,99.749,21.097
19:03:56.0,99.251,21.097
19:03:57.0,100.0,21.096
19:03:58.0,82.044,21.093
19:03:59.0,79.596,21.095
19:04:00.0,83.969,21.106
19:04:01.0,99.251,21.106
19:04:02.0,99.5,21.106
19:04:03.0,99.498,21.104
19:04:04.0,98.492,21.104
19:04:05.0,99.002,21.102
19:04:06.0,98.753,21.102
19:04:07.0,87.153,21.101
19:04:08.0,81.772,21.096
19:04:09.0,99.501,21.099
19:04:10.0,99.498,21.099
19:04:11.0,99.248,21.095
19:04:12.0,99.002,21.095
19:04:13.0,98.25,21.093
19:04:14.0,99.498,21.093
19:04:15.0,81.546,21.094
19:04:16.0,90.355,21.095
19:04:17.0,99.5,21.095
19:04:18.0,99.502,21.095
19:04:19.0,99.007,21.094
19:04:20.0,99.748,21.093
19:04:21.0,99.242,21.095
19:04:22.0,99.004,21.104
19:04:23.0,81.108,21.114
19:04:24.0,92.059,21.113
19:04:25.0,98.746,21.113
19:04:26.0,99.248,21.112
19:04:27.0,99.75,21.11
19:04:28.0,99.498,21.11
19:04:29.0,99.75,21.108
19:04:30.0,99.248,21.107
19:04:31.0,76.942,21.108
19:04:32.0,90.656,21.109
19:04:33.0,99.498,21.111
19:04:34.0,99.248,21.108
19:04:35.0,98.753,21.108
19:04:36.0,98.727,21.107
19:04:37.0,99.007,21.107
19:04:38.0,99.248,21.104
19:04:39.0,99.496,21.104
19:04:40.0,73.182,21.106
19:04:41.0,90.523,21.107
19:04:42.0,98.756,21.106
19:04:43.0,99.248,21.105
19:04:44.0,99.002,21.103
19:04:45.0,99.25,21.102
19:04:46.0,99.498,21.1
19:04:47.0,99.501,21.1
19:04:48.0,74.747,21.102
19:04:49.0,94.723,21.103
19:04:50.0,99.498,21.102
19:04:51.0,99.501,21.101
19:04:52.0,99.248,21.114
19:04:53.0,99.5,21.113
19:04:54.0,99.501,21.113
19:04:55.0,85.678,21.116
19:04:57.0,80.05,21.127
19:04:58.0,97.256,21.126
19:04:59.0,99.748,21.125
19:05:00.0,98.753,21.125
19:05:01.0,99.748,21.125
19:05:02.0,99.251,21.123
19:05:03.0,99.5,21.125
19:05:04.0,97.493,21.123
19:05:05.0,73.618,21.123
19:05:06.0,94.25,21.121
19:05:07.0,98.994,21.12
19:05:08.0,99.251,21.124
19:05:09.0,99.246,21.122
19:05:10.0,99.501,21.123
19:05:11.0,99.002,21.12
19:05:12.0,98.994,21.119
19:05:13.0,79.648,21.119
19:05:14.0,90.099,21.12
19:05:15.0,99.25,21.118
19:05:16.0,99.004,21.118
19:05:17.0,99.748,21.118
19:05:18.0,99.25,21.117
19:05:19.0,99.502,21.116
19:05:20.0,98.0,21.114
19:05:21.0,75.438,21.117
19:05:22.0,95.728,21.117
19:05:23.0,99.004,21.121
19:05:24.0,99.002,21.119
19:05:25.0,99.501,21.119
19:05:26.0,99.501,21.12
19:05:27.0,99.749,21.12
19:05:28.0,86.318,21.12
19:05:29.0,81.794,21.116
19:05:30.0,97.249,21.118
19:05:31.0,99.25,21.118
19:05:32.0,99.002,21.117
19:05:33.0,99.498,21.115
19:05:34.0,99.749,21.115
19:05:35.0,99.253,21.114
19:05:36.0,95.771,21.113
19:05:37.0,82.653,21.118
19:05:38.0,92.518,21.117
19:05:39.0,99.5,21.118
19:05:40.0,98.492,21.117
19:05:41.0,99.25,21.116
19:05:42.0,99.5,21.115
19:05:43.0,98.997,21.114
19:05:44.0,98.756,21.112
19:05:45.0,68.905,21.116
19:05:46.0,81.012,21.116
19:05:47.0,95.739,21.118
19:05:48.0,99.257,21.118
19:05:49.0,99.496,21.115
19:05:50.0,99.749,21.114
19:05:51.0,99.501,21.114
19:05:52.0,99.75,21.115
19:05:53.0,99.251,21.122
19:05:54.0,73.5,21.125
19:05:55.0,94.206,21.123
19:05:56.0,99.0,21.122
19:05:57.0,99.25,21.121
19:05:58.0,99.248,21.122
19:05:59.0,99.25,21.12
19:06:00.0,99.246,21.119
19:06:01.0,99.501,21.119
19:06:02.0,83.165,21.127
19:06:03.0,89.113,21.128
19:06:04.0,99.251,21.129
19:06:05.0,98.75,21.128
19:06:06.0,98.753,21.127
19:06:07.0,99.244,21.125
19:06:08.0,99.002,21.13
19:06:09.0,87.593,21.133
19:06:10.0,80.555,21.128
19:06:11.0,98.746,21.13
19:06:12.0,99.002,21.129
19:06:13.0,100.0,21.127
19:06:14.0,99.255,21.127
19:06:15.0,99.248,21.125
19:06:16.0,99.502,21.128
19:06:17.0,77.329,21.126
19:06:18.0,90.25,21.126
19:06:19.0,99.253,21.128
19:06:20.0,99.25,21.127
19:06:21.0,98.74,21.126
19:06:22.0,99.004,21.124
19:06:23.0,99.5,21.129
19:06:24.0,99.75,21.127
19:06:25.0,77.638,21.124
19:06:26.0,89.552,21.122
19:06:27.0,99.497,21.124
19:06:28.0,99.498,21.123
19:06:29.0,98.753,21.122
19:06:30.0,99.497,21.121
19:06:31.0,99.251,21.121
19:06:32.0,98.753,21.12
19:06:33.0,91.478,21.122
19:06:34.0,82.044,21.119
19:06:35.0,98.753,21.122
19:06:36.0,99.497,21.122
19:06:37.0,99.002,21.12
19:06:38.0,98.997,21.112
19:06:39.0,99.25,21.112
19:06:41.0,98.753,21.11
19:06:42.0,96.992,21.111
19:06:43.0,77.157,21.114
19:06:44.0,93.017,21.112
19:06:45.0,98.997,21.112
19:06:46.0,99.244,21.11
19:06:47.0,98.997,21.109
19:06:48.0,98.503,21.109
19:06:49.0,98.75,21.11
19:06:50.0,99.498,21.109
19:06:51.0,80.102,21.115
19:06:52.0,91.094,21.115
19:06:53.0,99.25,21.115
19:06:54.0,99.253,21.128
19:06:55.0,99.5,21.125
19:06:56.0,99.5,21.123
19:06:57.0,99.253,21.125
19:06:58.0,99.497,21.124
19:06:59.0,81.612,21.125
19:07:00.0,93.702,21.124
19:07:01.0,98.994,21.124
19:07:02.0,99.251,21.123
19:07:03.0,98.994,21.121
19:07:04.0,99.25,21.12
19:07:05.0,99.251,21.119
19:07:06.0,89.876,21.132
19:07:07.0,80.051,21.124
19:07:08.0,99.0,21.128
19:07:09.0,99.25,21.127
19:07:10.0,99.498,21.127
19:07:11.0,97.755,21.126
19:07:12.0,99.248,21.124
19:07:13.0,99.251,21.123
19:07:14.0,88.279,21.122
19:07:15.0,80.352,21.123
19:07:16.0,97.493,21.126
19:07:17.0,99.246,21.125
19:07:18.0,99.253,21.124
19:07:19.0,98.997,21.122
19:07:20.0,99.251,21.121
19:07:21.0,99.501,21.12
19:07:22.0,72.5,21.125
19:07:23.0,81.725,21.125
19:07:24.0,95.012,21.132
19:07:25.0,99.5,21.132
19:07:26.0,99.253,21.131
19:07:27.0,99.246,21.129
19:07:28.0,99.748,21.127
19:07:29.0,99.253,21.127
19:07:30.0,91.959,21.131
19:07:31.0,81.565,21.128
19:07:32.0,99.497,21.129
19:07:33.0,99.498,21.128
19:07:34.0,99.002,21.127
19:07:35.0,99.501,21.125
19:07:36.0,99.497,21.125
19:07:37.0,99.253,21.124
19:07:38.0,99.244,21.126
19:07:39.0,86.329,21.129
19:07:40.0,82.278,21.126
19:07:41.0,97.487,21.129
19:07:42.0,99.5,21.127
19:07:43.0,99.004,21.127
19:07:44.0,99.498,21.125
19:07:45.0,99.497,21.123
19:07:46.0,99.499,21.126
19:07:47.0,99.0,21.125
19:07:48.0,78.734,21.126
19:07:49.0,90.773,21.127
19:07:50.0,98.994,21.127
19:07:51.0,99.007,21.125
19:07:52.0,98.25,21.124
19:07:53.0,99.25,21.122
19:07:54.0,99.002,21.136
19:07:55.0,98.746,21.134
19:07:56.0,75.062,21.14
19:07:57.0,81.203,21.135
19:07:58.0,98.994,21.137
19:07:59.0,98.997,21.136
19:08:00.0,98.511,21.135
19:08:01.0,99.0,21.134
19:08:02.0,98.997,21.134
19:08:03.0,98.756,21.133
19:08:04.0,82.587,21.136
19:08:05.0,87.25,21.137
19:08:06.0,99.501,21.137
19:08:07.0,99.251,21.137
19:08:08.0,98.997,21.134
19:08:09.0,99.501,21.15
19:08:10.0,99.002,21.147
19:08:11.0,99.248,21.149
19:08:12.0,77.556,21.149
19:08:13.0,81.772,21.145
19:08:14.0,99.502,21.148
19:08:15.0,99.244,21.147
19:08:16.0,99.251,21.146
19:08:17.0,99.75,21.145
19:08:18.0,99.5,21.143
19:08:19.0,99.251,21.141
19:08:20.0,99.498,21.137
19:08:21.0,73.75,21.136
19:08:22.0,88.131,21.132
19:08:23.0,98.997,21.131
19:08:24.0,99.002,21.137
19:08:25.0,98.994,21.136
19:08:26.0,99.25,21.135
19:08:27.0,99.244,21.133
19:08:28.0,96.5,21.139
19:08:29.0,78.461,21.136
19:08:30.0,98.499,21.137
19:08:32.0,99.248,21.135
19:08:33.0,99.248,21.135
19:08:34.0,99.002,21.135
19:08:35.0,98.0,21.133
19:08:36.0,99.0,21.131
19:08:37.0,86.25,21.131
19:08:38.0,83.756,21.129
19:08:39.0,99.0,21.131
19:08:40.0,99.246,21.131
19:08:41.0,99.5,21.13
19:08:42.0,99.248,21.128
19:08:43.0,99.25,21.13
19:08:44.0,99.498,21.129
19:08:45.0,99.0,21.128
19:08:46.0,82.741,21.135
19:08:47.0,93.702,21.134
19:08:48.0,98.997,21.133
19:08:49.0,98.503,21.132
19:08:50.0,98.503,21.13
19:08:51.0,99.251,21.13
19:08:52.0,99.5,21.129
19:08:53.0,95.261,21.127
19:08:54.0,71.645,21.135
19:08:55.0,92.695,21.176
19:08:56.0,99.251,21.301
19:08:57.0,99.0,21.304
19:08:58.0,99.0,21.139
19:08:59.0,99.004,21.139
19:09:00.0,98.994,21.138
19:09:01.0,99.501,21.136
19:09:02.0,98.5,21.135
19:09:03.0,76.07,21.148
19:09:04.0,90.151,21.151
19:09:05.0,98.009,21.152
19:09:06.0,99.497,21.151
19:09:07.0,99.749,21.15
19:09:08.0,99.253,21.148
19:09:09.0,99.25,21.148
19:09:10.0,98.25,21.146
19:09:11.0,71.645,21.146
19:09:12.0,93.017,21.146
19:09:13.0,99.002,21.144
19:09:14.0,99.5,21.144
19:09:15.0,98.992,21.143
19:09:16.0,99.246,21.144
19:09:17.0,99.251,21.143
19:09:18.0,98.753,21.142
19:09:19.0,78.446,21.14
19:09:20.0,81.818,21.144
19:09:21.0,95.024,21.145
19:09:22.0,99.0,21.144
19:09:23.0,99.251,21.143
19:09:24.0,99.496,21.142
19:09:25.0,99.007,21.147
19:09:26.0,99.5,21.146
19:09:27.0,92.151,21.148
19:09:28.0,81.909,21.143
19:09:29.0,96.733,21.143
19:09:30.0,98.746,21.142
19:09:31.0,99.25,21.141
19:09:32.0,99.498,21.141
19:09:33.0,99.0,21.142
19:09:34.0,99.25,21.141
19:09:35.0,72.636,21.14
19:09:36.0,79.389,21.147
19:09:37.0,91.228,21.145
19:09:38.0,99.002,21.144
19:09:39.0,99.0,21.143
19:09:40.0,98.997,21.143
19:09:41.0,99.0,21.142
19:09:42.0,98.997,21.141
