Elapsed time,192.168.5.50 CPU,192.168.5.50 Disks I/O,192.168.5.50 Memory,192.168.5.50 Network I/O
09:42:48.0,99.498,-1.0,17.462,128458.0
09:42:49.0,99.251,-1.0,17.461,112298.0
09:42:50.0,99.75,-1.0,17.461,130151.0
09:42:51.0,99.5,-1.0,17.46,129471.0
09:42:52.0,99.498,-1.0,17.459,185183.0
09:42:53.0,98.997,-1.0,17.458,162206.0
09:42:54.0,99.009,-1.0,17.458,162339.0
09:42:55.0,99.253,-1.0,17.457,183580.0
09:42:56.0,99.246,-1.0,17.457,181502.0
09:42:57.0,99.251,-1.0,17.455,172450.0
09:42:58.0,99.244,-1.0,17.455,163840.0
09:42:59.0,99.498,-1.0,17.451,171377.0
09:43:00.0,98.503,-0.88,17.461,1678431.0
09:43:01.0,59.296,-0.872,17.487,2.5868613E7
09:43:02.0,72.817,-1.0,17.497,1.8529847E7
09:43:03.0,82.619,-1.0,17.488,1114479.0
09:43:04.0,90.886,-1.0,17.496,539875.0
09:43:05.0,99.251,-1.0,17.495,130691.0
09:43:06.0,99.007,-1.0,17.494,154988.0
09:43:07.0,98.997,-1.0,17.493,136523.0
09:43:08.0,99.75,-1.0,17.498,152798.0
09:43:09.0,98.75,-1.0,17.496,183141.0
09:43:10.0,99.253,-1.0,17.499,185253.0
09:43:11.0,98.994,-1.0,17.498,162291.0
09:43:12.0,99.004,-1.0,17.497,175799.0
09:43:13.0,98.989,-1.0,17.496,190282.0
09:43:14.0,99.004,-1.0,17.495,173749.0
09:43:15.0,98.75,-1.0,17.495,172102.0
09:43:16.0,99.0,-1.0,17.494,194059.0
09:43:17.0,84.079,-1.0,17.503,2.0863376E7
09:43:18.0,79.441,-1.0,17.504,2.362447E7
09:43:19.0,86.259,-1.0,17.504,1150136.0
09:43:20.0,99.25,-1.0,17.505,144702.0
09:43:21.0,99.251,-1.0,17.504,140044.0
09:43:22.0,99.248,-1.0,17.503,179919.0
09:43:23.0,99.497,-1.0,17.502,140877.0
09:43:24.0,99.251,-1.0,17.502,140247.0
09:43:25.0,99.004,-1.0,17.502,120254.0
09:43:26.0,99.246,-1.0,17.5,161291.0
09:43:27.0,98.746,-1.0,17.5,139086.0
09:43:28.0,99.501,-1.0,17.498,171484.0
09:43:29.0,99.749,-1.0,17.498,140077.0
09:43:30.0,99.0,-1.0,17.497,154074.0
09:43:31.0,99.0,-1.0,17.496,181041.0
09:43:32.0,99.749,-1.0,17.496,153759.0
09:43:33.0,93.216,-1.0,17.493,191118.0
09:43:34.0,81.122,-1.0,17.502,4.3019358E7
09:43:35.0,80.456,-1.0,17.501,1357903.0
09:43:36.0,93.939,-1.0,17.507,623291.0
09:43:37.0,99.749,-1.0,17.506,154907.0
09:43:38.0,99.5,-1.0,17.514,165954.0
09:43:39.0,99.75,-1.0,17.512,155753.0
09:43:40.0,99.75,-1.0,17.51,173721.0
09:43:41.0,99.497,-1.0,17.509,159720.0
09:43:42.0,99.253,-1.0,17.506,175209.0
09:43:43.0,98.997,-1.0,17.506,218259.0
09:43:44.0,98.753,-1.0,17.506,195927.0
09:43:45.0,99.75,-1.0,17.505,178313.0
09:43:46.0,100.0,-1.0,17.504,186617.0
09:43:47.0,99.251,-1.0,17.503,187736.0
09:43:48.0,91.293,-1.0,17.515,3120373.0
09:43:49.0,79.797,-1.0,17.512,4.0517869E7
09:43:50.0,80.348,-1.0,17.508,1456133.0
09:43:51.0,98.5,-1.0,17.509,53891.0
09:43:52.0,98.997,-1.0,17.509,155494.0
09:43:53.0,98.992,-1.0,17.509,136071.0
09:43:54.0,99.002,-1.0,17.508,95827.0
09:43:55.0,99.253,-1.0,17.507,140319.0
09:43:56.0,99.498,-1.0,17.505,172980.0
09:43:57.0,99.0,-1.0,17.503,178784.0
09:43:58.0,98.746,-1.0,17.503,174093.0
09:43:59.0,99.255,-1.0,17.502,143421.0
09:44:00.0,100.0,-1.0,17.502,163836.0
09:44:01.0,99.002,-1.0,17.501,150724.0
09:44:02.0,99.002,-1.0,17.503,130114.0
09:44:03.0,99.251,-1.0,17.52,130580.0
09:44:04.0,99.002,-1.0,17.52,118988.0
09:44:05.0,98.746,-1.0,17.518,149396.0
09:44:06.0,74.371,-1.0,17.534,3.3002152E7
09:44:07.0,51.262,-1.0,17.542,1.1961993E7
09:44:08.0,79.648,-0.992,17.532,1055110.0
09:44:09.0,92.695,-0.992,17.538,605355.0
09:44:10.0,98.753,-1.0,17.537,128933.0
09:44:11.0,98.997,-1.0,17.539,150812.0
09:44:12.0,98.753,-1.0,17.538,141136.0
09:44:13.0,99.499,-1.0,17.535,178523.0
09:44:14.0,99.244,-1.0,17.533,145366.0
09:44:15.0,99.25,-1.0,17.533,139728.0
09:44:16.0,99.007,-1.0,17.532,151984.0
09:44:17.0,98.507,-1.0,17.53,150796.0
09:44:18.0,98.75,-1.0,17.529,175699.0
09:44:19.0,98.994,-1.0,17.53,192537.0
09:44:20.0,98.753,-1.0,17.532,150904.0
09:44:21.0,98.75,-1.0,17.531,157909.0
09:44:22.0,99.002,-1.0,17.53,179532.0
09:44:23.0,81.25,-1.0,17.532,2.6276591E7
09:44:24.0,80.253,-0.992,17.53,1.8701945E7
09:44:25.0,85.822,-1.0,17.534,1875456.0
09:44:26.0,99.497,-1.0,17.533,118266.0
09:44:27.0,99.497,-1.0,17.532,151538.0
09:44:28.0,99.501,-1.0,17.531,179873.0
09:44:29.0,99.749,-1.0,17.529,165374.0
09:44:30.0,99.25,-1.0,17.527,173881.0
09:44:31.0,99.5,-1.0,17.526,166855.0
09:44:32.0,99.5,-1.0,17.525,156573.0
09:44:33.0,99.498,-1.0,17.525,184041.0
09:44:34.0,99.75,-1.0,17.523,173178.0
09:44:35.0,99.501,-1.0,17.523,147317.0
09:44:36.0,99.248,-0.992,17.523,140992.0
09:44:37.0,99.5,-1.0,17.521,176657.0
09:44:38.0,99.502,-1.0,17.521,171318.0
09:44:39.0,80.798,-1.0,17.528,3.909253E7
09:44:40.0,79.85,-1.0,17.532,5831650.0
09:44:41.0,99.5,-1.0,17.532,162385.0
09:44:42.0,99.5,-1.0,17.531,189042.0
09:44:43.0,99.5,-1.0,17.531,175154.0
09:44:44.0,99.255,-1.0,17.53,172235.0
09:44:45.0,99.501,-1.0,17.529,181441.0
09:44:46.0,99.748,-1.0,17.528,170920.0
09:44:47.0,98.997,-1.0,17.527,172408.0
09:44:48.0,99.499,-1.0,17.528,187796.0
09:44:49.0,98.997,-1.0,17.527,191405.0
09:44:50.0,98.762,-1.0,17.526,163641.0
09:44:51.0,99.75,-1.0,17.526,172034.0
09:44:52.0,99.248,-1.0,17.525,138923.0
09:44:53.0,78.802,-1.0,17.529,1.5217749E7
09:44:54.0,80.964,-1.0,17.528,2.7763913E7
09:44:55.0,81.443,-1.0,17.52,1253316.0
09:44:56.0,97.249,-1.0,17.525,292998.0
09:44:57.0,99.749,-1.0,17.523,151036.0
09:44:58.0,99.25,-1.0,17.521,160412.0
09:44:59.0,99.248,-1.0,17.521,172154.0
09:45:01.0,98.75,-1.0,17.52,174251.0
09:45:02.0,99.246,-1.0,17.518,184135.0
09:45:03.0,99.501,-1.0,17.522,171770.0
09:45:04.0,99.497,-1.0,17.527,164722.0
09:45:05.0,99.251,-1.0,17.529,178592.0
09:45:06.0,99.25,-1.0,17.528,182175.0
09:45:07.0,99.75,-1.0,17.526,171172.0
09:45:08.0,98.496,-1.0,17.526,182637.0
09:45:09.0,98.258,-1.0,17.559,183870.0
09:45:10.0,75.189,-1.0,17.583,3.8816594E7
09:45:11.0,79.545,-1.0,17.582,7484656.0
09:45:12.0,91.979,-0.992,17.587,771085.0
09:45:13.0,99.5,-1.0,17.574,127769.0
09:45:14.0,99.501,-1.0,17.571,119803.0
09:45:15.0,98.992,-1.0,17.571,161347.0
09:45:16.0,99.498,-1.0,17.569,172352.0
09:45:17.0,99.501,-1.0,17.569,161829.0
09:45:18.0,99.0,-1.0,17.569,188503.0
09:45:19.0,99.251,-0.992,17.567,197728.0
09:45:20.0,99.0,-1.0,17.567,151321.0
09:45:21.0,99.75,-1.0,17.564,152134.0
09:45:22.0,99.251,-1.0,17.563,164938.0
09:45:23.0,99.25,-1.0,17.563,184956.0
09:45:24.0,99.499,-1.0,17.563,183932.0
09:45:25.0,96.009,-1.0,17.569,837827.0
09:45:26.0,74.242,-1.0,17.562,3.6377944E7
09:45:27.0,80.71,-1.0,17.558,7489461.0
09:45:28.0,94.723,-1.0,17.564,495147.0
09:45:29.0,99.5,-1.0,17.564,129244.0
09:45:30.0,99.251,-1.0,17.563,182598.0
09:45:31.0,99.501,-1.0,17.561,130700.0
09:45:32.0,99.25,-1.0,17.56,149547.0
09:45:33.0,99.75,-1.0,17.557,169927.0
09:45:34.0,99.498,-1.0,17.556,153669.0
09:45:35.0,99.251,-1.0,17.556,162444.0
09:45:36.0,99.25,-1.0,17.555,182961.0
09:45:37.0,99.75,-1.0,17.555,173898.0
09:45:38.0,99.251,-1.0,17.553,182151.0
09:45:39.0,99.25,-1.0,17.562,150520.0
09:45:40.0,99.5,-1.0,17.562,183823.0
09:45:41.0,81.565,-1.0,17.57,1.8418237E7
09:45:42.0,80.253,-0.992,17.566,2.5718207E7
09:45:43.0,88.832,-1.0,17.567,1043357.0
09:45:44.0,99.497,-1.0,17.566,163081.0
09:45:45.0,99.002,-1.0,17.564,165498.0
09:45:46.0,99.749,-1.0,17.565,161087.0
09:45:47.0,100.0,-1.0,17.564,182655.0
09:45:48.0,98.753,-0.984,17.564,161751.0
09:45:49.0,99.497,-1.0,17.562,106014.0
09:45:50.0,99.251,-1.0,17.562,129993.0
09:45:51.0,98.997,-1.0,17.561,130962.0
09:45:52.0,99.253,-1.0,17.56,150122.0
09:45:53.0,99.499,-1.0,17.559,162038.0
09:45:54.0,99.0,-1.0,17.559,176324.0
09:45:55.0,99.25,-1.0,17.558,191927.0
09:45:56.0,99.501,-1.0,17.558,172073.0
09:45:57.0,88.413,-1.0,17.566,1.6442542E7
09:45:58.0,79.301,-0.992,17.561,2.6618274E7
09:45:59.0,85.714,-1.0,17.562,1212598.0
09:46:00.0,99.5,-1.0,17.56,119219.0
09:46:01.0,99.501,-1.0,17.559,174297.0
09:46:02.0,100.0,-1.0,17.558,156636.0
09:46:03.0,99.255,-1.0,17.556,166717.0
09:46:04.0,99.5,-1.0,17.569,184589.0
09:46:05.0,99.501,-1.0,17.567,194544.0
09:46:06.0,99.25,-1.0,17.567,182433.0
09:46:07.0,99.749,-1.0,17.566,172208.0
09:46:08.0,99.248,-1.0,17.565,194067.0
09:46:09.0,99.251,-1.0,17.569,192128.0
09:46:10.0,98.756,-1.0,17.57,175288.0
09:46:11.0,100.0,-1.0,17.571,167161.0
09:46:12.0,78.855,-1.0,17.578,2.6064998E7
09:46:13.0,79.743,-0.992,17.571,1.7252159E7
09:46:14.0,87.121,-1.0,17.573,970238.0
09:46:15.0,99.246,-1.0,17.571,162362.0
09:46:16.0,99.246,-1.0,17.57,178691.0
09:46:17.0,99.251,-1.0,17.569,156191.0
09:46:18.0,99.0,-1.0,17.569,169186.0
09:46:19.0,99.749,-1.0,17.57,193256.0
09:46:20.0,99.004,-1.0,17.569,183735.0
09:46:21.0,98.746,-0.992,17.568,173090.0
09:46:22.0,99.251,-1.0,17.567,164527.0
09:46:23.0,99.25,-1.0,17.566,191147.0
09:46:24.0,98.5,-1.0,17.566,207853.0
09:46:25.0,99.248,-1.0,17.564,171549.0
09:46:26.0,98.753,-1.0,17.564,161853.0
09:46:27.0,90.818,-1.0,17.565,3.668584E7
09:46:28.0,82.142,-1.0,17.571,8736573.0
09:46:29.0,99.999,-1.0,17.569,153320.0
09:46:30.0,99.501,-1.0,17.569,172895.0
09:46:31.0,99.501,-1.0,17.567,150620.0
09:46:32.0,99.25,-1.0,17.567,160938.0
09:46:33.0,99.5,-1.0,17.566,176026.0
09:46:34.0,99.248,-1.0,17.562,197428.0
09:46:35.0,99.501,-1.0,17.559,177406.0
09:46:36.0,99.25,-1.0,17.564,172470.0
09:46:37.0,99.5,-1.0,17.562,204472.0
09:46:38.0,99.25,-1.0,17.559,182296.0
09:46:39.0,99.0,-1.0,17.726,162102.0
09:46:40.0,98.753,-1.0,17.57,170862.0
09:46:41.0,82.619,-1.0,17.587,1.6053805E7
09:46:42.0,79.948,-1.0,17.582,2.6889182E7
09:46:43.0,83.037,-1.0,17.584,1373797.0
09:46:44.0,99.501,-1.0,17.584,114094.0
09:46:45.0,99.749,-1.0,17.584,160864.0
09:46:46.0,99.498,-1.0,17.582,173636.0
09:46:47.0,99.75,-1.0,17.581,194548.0
09:46:48.0,99.0,-1.0,17.578,181325.0
09:46:49.0,99.498,-1.0,17.577,184495.0
09:46:50.0,99.251,-1.0,17.577,177100.0
09:46:51.0,99.497,-1.0,17.576,201069.0
09:46:52.0,99.5,-1.0,17.575,176767.0
09:46:53.0,99.502,-1.0,17.574,178182.0
09:46:54.0,99.498,-1.0,17.573,193098.0
09:46:55.0,99.501,-1.0,17.573,164411.0
09:46:56.0,77.0,-1.0,17.583,3.1340508E7
09:46:57.0,80.548,-1.0,17.583,1.401882E7
09:46:58.0,95.511,-1.0,17.588,572727.0
09:46:59.0,99.0,-1.0,17.587,138611.0
09:47:00.0,99.246,-1.0,17.586,161323.0
09:47:01.0,99.253,-1.0,17.581,175646.0
09:47:02.0,98.75,-1.0,17.579,158152.0
09:47:03.0,99.501,-1.0,17.577,154521.0
09:47:04.0,99.246,-1.0,17.576,194250.0
09:47:05.0,99.251,-1.0,17.575,173408.0
09:47:06.0,99.498,-1.0,17.573,152145.0
09:47:07.0,99.5,-1.0,17.574,204043.0
09:47:08.0,99.501,-1.0,17.573,172824.0
09:47:09.0,99.248,-1.0,17.581,150052.0
09:47:10.0,99.751,-1.0,17.579,188279.0
09:47:11.0,72.658,-1.0,17.579,3.0258459E7
09:47:12.0,77.721,-1.0,17.577,1.3587735E7
09:47:13.0,88.01,-1.0,17.581,803089.0
09:47:14.0,98.75,-1.0,17.584,184531.0
09:47:15.0,99.498,-1.0,17.583,171456.0
09:47:16.0,99.248,-1.0,17.583,181949.0
09:47:17.0,99.25,-1.0,17.582,173028.0
09:47:18.0,98.743,-1.0,17.581,189492.0
09:47:19.0,99.251,-1.0,17.581,164288.0
09:47:20.0,99.749,-1.0,17.581,172816.0
09:47:21.0,99.501,-1.0,17.579,181912.0
09:47:22.0,99.251,-1.0,17.577,187977.0
09:47:23.0,100.0,-1.0,17.577,193363.0
09:47:24.0,99.502,-1.0,17.581,194663.0
09:47:25.0,93.483,-0.992,17.585,670527.0
09:47:26.0,75.689,-1.0,17.592,4.2785832E7
09:47:27.0,84.924,-1.0,17.587,1466048.0
09:47:28.0,99.248,-1.0,17.585,128336.0
09:47:29.0,98.997,-1.0,17.583,138987.0
09:47:30.0,98.999,-1.0,17.582,172407.0
09:47:31.0,99.246,-1.0,17.581,162001.0
09:47:32.0,98.997,-1.0,17.581,172069.0
09:47:34.0,99.499,-1.0,17.58,151712.0
09:47:35.0,99.002,-1.0,17.579,184919.0
09:47:36.0,99.246,-1.0,17.578,171241.0
09:47:37.0,99.502,-1.0,17.576,183110.0
09:47:38.0,98.994,-1.0,17.578,145672.0
09:47:39.0,99.75,-1.0,17.578,161766.0
09:47:40.0,99.748,-0.56,17.581,161376.0
09:47:41.0,99.75,-1.0,17.582,183033.0
09:47:42.0,77.833,-1.0,17.582,3.0881963E7
09:47:43.0,77.295,-0.992,17.579,1.3185739E7
09:47:44.0,96.491,-1.0,17.585,404199.0
09:47:45.0,98.746,-1.0,17.584,173475.0
09:47:46.0,99.502,-1.0,17.586,158790.0
09:47:47.0,99.498,-1.0,17.585,174562.0
09:47:48.0,99.498,-1.0,17.584,199911.0
09:47:49.0,99.75,-1.0,17.58,166435.0
09:47:50.0,99.5,-1.0,17.581,151195.0
09:47:51.0,99.748,-1.0,17.579,165775.0
09:47:52.0,99.251,-1.0,17.578,192240.0
09:47:53.0,99.749,-1.0,17.579,160846.0
09:47:54.0,99.25,-1.0,17.578,182235.0
09:47:55.0,99.501,-1.0,17.577,205843.0
09:47:56.0,84.711,-0.984,17.58,4937345.0
09:47:57.0,80.856,-1.0,17.585,3.8318013E7
09:47:58.0,83.797,-1.0,17.586,1353155.0
09:47:59.0,99.248,-1.0,17.586,138011.0
09:48:00.0,99.0,-1.0,17.584,151713.0
09:48:01.0,99.244,-1.0,17.582,194430.0
09:48:02.0,99.253,-1.0,17.585,172867.0
09:48:03.0,99.251,-1.0,17.584,183402.0
09:48:04.0,99.497,-1.0,17.582,151292.0
09:48:05.0,98.514,-1.0,17.595,141555.0
09:48:06.0,99.499,-1.0,17.594,172636.0
09:48:07.0,99.5,-1.0,17.593,107796.0
09:48:08.0,99.002,-1.0,17.593,170455.0
09:48:09.0,99.749,-1.0,17.591,148452.0
09:48:10.0,99.498,-1.0,17.589,176141.0
09:48:11.0,99.007,-1.0,17.588,171322.0
09:48:12.0,80.952,-1.0,17.592,2.1515554E7
09:48:13.0,79.093,-0.992,17.59,2.2113095E7
09:48:14.0,93.5,-0.992,17.596,735743.0
09:48:15.0,99.498,-1.0,17.595,151420.0
09:48:16.0,99.0,-1.0,17.594,160834.0
09:48:17.0,99.498,-1.0,17.593,182467.0
09:48:18.0,99.5,-1.0,17.593,167151.0
09:48:19.0,99.5,-1.0,17.592,155664.0
09:48:20.0,99.004,-1.0,17.589,134641.0
09:48:21.0,99.0,-1.0,17.588,183434.0
09:48:22.0,99.25,-1.0,17.588,174271.0
09:48:23.0,99.749,-1.0,17.586,185267.0
09:48:24.0,99.25,-1.0,17.586,192832.0
09:48:25.0,99.25,-1.0,17.587,191674.0
09:48:26.0,99.501,-1.0,17.584,183626.0
09:48:27.0,78.987,-1.0,17.587,2.4689548E7
09:48:28.0,50.249,-1.0,17.591,1.8063995E7
09:48:29.0,81.679,-1.0,17.584,1312263.0
09:48:30.0,97.749,-1.0,17.591,311718.0
09:48:31.0,99.248,-1.0,17.589,172048.0
09:48:32.0,99.248,-1.0,17.59,173922.0
09:48:33.0,99.501,-1.0,17.592,639243.0
09:48:34.0,98.756,-1.0,17.591,163510.0
09:48:35.0,98.997,-1.0,17.591,195707.0
09:48:36.0,99.253,-1.0,17.589,139915.0
09:48:37.0,99.25,-1.0,17.589,172736.0
09:48:38.0,99.497,-1.0,17.588,177320.0
09:48:39.0,98.756,-1.0,17.587,188474.0
09:48:40.0,99.253,-0.992,17.597,143834.0
09:48:41.0,99.5,-1.0,17.595,170111.0
09:48:42.0,94.776,-1.0,17.593,173404.0
09:48:43.0,69.289,-1.0,17.593,3.4496522E7
09:48:44.0,76.666,-0.992,17.593,9206983.0
09:48:45.0,92.171,-1.0,17.601,683446.0
09:48:46.0,99.498,-1.0,17.605,106512.0
09:48:47.0,99.501,-1.0,17.604,161292.0
09:48:48.0,99.251,-1.0,17.602,134230.0
09:48:49.0,99.0,-1.0,17.601,202296.0
09:48:50.0,99.498,-1.0,17.599,131293.0
09:48:51.0,99.749,-1.0,17.598,180622.0
09:48:52.0,99.25,-1.0,17.596,178152.0
09:48:53.0,99.501,-1.0,17.596,174192.0
09:48:54.0,99.5,-0.992,17.594,182472.0
09:48:55.0,99.75,-1.0,17.594,162070.0
09:48:56.0,99.25,-1.0,17.593,162186.0
09:48:57.0,99.25,-1.0,17.592,160609.0
09:48:58.0,99.497,-1.0,17.594,160454.0
09:48:59.0,69.017,-1.0,17.598,2.6489847E7
09:49:00.0,79.389,-1.0,17.593,1.6910101E7
09:49:01.0,90.379,-1.0,17.597,950484.0
09:49:02.0,99.498,-1.0,17.597,138854.0
09:49:03.0,99.5,-1.0,17.596,171319.0
09:49:04.0,99.25,-1.0,17.597,171573.0
09:49:05.0,99.25,-1.0,17.594,184465.0
09:49:06.0,99.497,-1.0,17.594,196926.0
09:49:07.0,98.75,-1.0,17.593,190006.0
09:49:08.0,99.248,-1.0,17.591,171142.0
09:49:09.0,99.25,-1.0,17.591,173818.0
09:49:10.0,99.248,-1.0,17.597,135308.0
09:49:11.0,99.248,-1.0,17.596,154450.0
09:49:12.0,99.248,-1.0,17.595,171544.0
09:49:13.0,99.497,-1.0,17.594,163888.0
09:49:14.0,80.049,-1.0,17.598,1.7622525E7
09:49:15.0,78.535,-1.0,17.599,2.5445328E7
09:49:16.0,82.531,-1.0,17.601,1243836.0
09:49:17.0,99.004,-1.0,17.599,155311.0
09:49:18.0,99.749,-1.0,17.598,157814.0
09:49:20.0,98.743,-1.0,17.597,182266.0
09:49:21.0,99.259,-1.0,17.594,172561.0
09:49:22.0,99.748,-1.0,17.593,184040.0
09:49:23.0,98.997,-1.0,17.595,195527.0
09:49:24.0,99.5,-1.0,17.594,198380.0
09:49:25.0,99.251,-1.0,17.593,173129.0
09:49:26.0,99.251,-1.0,17.594,191159.0
09:49:27.0,99.499,-1.0,17.592,173452.0
09:49:28.0,99.246,-1.0,17.59,169235.0
09:49:29.0,99.498,-1.0,17.589,175256.0
09:49:30.0,77.551,-1.0,17.607,2.3591212E7
09:49:31.0,78.481,-1.0,17.602,1.9533631E7
09:49:32.0,83.756,-1.0,17.606,1233077.0
09:49:33.0,99.002,-1.0,17.605,151555.0
09:49:34.0,99.497,-1.0,17.603,151219.0
09:49:35.0,99.498,-1.0,17.605,185303.0
09:49:36.0,99.5,-1.0,17.602,184611.0
09:49:37.0,99.501,-1.0,17.6,195123.0
09:49:38.0,99.501,-1.0,17.601,173472.0
09:49:39.0,99.502,-1.0,17.6,173459.0
09:49:40.0,99.748,-1.0,17.599,182999.0
09:49:41.0,99.25,-1.0,17.601,171049.0
09:49:42.0,99.5,-1.0,17.599,184295.0
09:49:43.0,99.002,-1.0,17.599,184249.0
09:49:44.0,99.25,-1.0,17.6,162546.0
09:49:45.0,77.02,-1.0,17.6,3.3099019E7
09:49:46.0,80.0,-0.992,17.598,1.0480804E7
09:49:47.0,91.25,-1.0,17.605,756370.0
09:49:48.0,98.994,-1.0,17.603,159404.0
09:49:49.0,99.002,-1.0,17.602,151267.0
09:49:50.0,99.004,-1.0,17.605,193761.0
09:49:51.0,99.498,-1.0,17.603,182755.0
09:49:52.0,99.501,-0.992,17.6,184353.0
09:49:53.0,99.002,-1.0,17.598,203831.0
09:49:54.0,98.746,-1.0,17.597,173105.0
09:49:55.0,99.25,-1.0,17.596,175755.0
09:49:56.0,99.248,-1.0,17.595,213037.0
09:49:57.0,99.25,-1.0,17.594,150726.0
09:49:58.0,99.25,-1.0,17.594,144599.0
09:49:59.0,92.574,-1.0,17.617,3492753.0
09:50:00.0,79.04,-1.0,17.599,3.6022537E7
09:50:01.0,82.16,-0.912,17.602,5123456.0
09:50:02.0,88.22,-1.0,17.604,856411.0
09:50:03.0,99.501,-1.0,17.604,140766.0
09:50:04.0,99.248,-1.0,17.603,171735.0
09:50:05.0,99.251,-0.992,17.602,182549.0
09:50:06.0,99.498,-1.0,17.612,184153.0
09:50:07.0,99.502,-1.0,17.611,183972.0
09:50:08.0,99.25,-1.0,17.61,193924.0
09:50:09.0,99.498,-1.0,17.61,183483.0
09:50:10.0,99.0,-1.0,17.858,171594.0
09:50:11.0,99.498,-1.0,17.868,193879.0
09:50:12.0,99.25,-1.0,17.867,197642.0
09:50:13.0,99.502,-1.0,17.866,155297.0
09:50:14.0,99.498,-1.0,17.864,162032.0
09:50:15.0,72.5,-1.0,17.869,2.8351855E7
09:50:16.0,78.66,-1.0,17.865,1.5275555E7
09:50:17.0,94.486,-1.0,17.869,699331.0
09:50:18.0,99.504,-1.0,17.87,139403.0
09:50:19.0,99.748,-1.0,17.87,172024.0
09:50:20.0,100.0,-1.0,17.866,172375.0
09:50:21.0,99.253,-1.0,17.865,162345.0
09:50:22.0,99.242,-1.0,17.864,192083.0
09:50:23.0,99.501,-1.0,17.864,175455.0
09:50:24.0,99.501,-1.0,17.865,160306.0
09:50:25.0,98.997,-1.0,17.863,172349.0
09:50:26.0,99.499,-1.0,17.864,196392.0
09:50:27.0,99.251,-1.0,17.863,202214.0
09:50:28.0,99.248,-1.0,17.862,177899.0
09:50:29.0,92.462,-1.0,17.885,7509633.0
09:50:30.0,79.795,-1.0,17.872,3.4432184E7
09:50:31.0,76.804,-1.0,17.87,1746520.0
09:50:32.0,88.75,-1.0,17.875,765175.0
09:50:33.0,99.002,-1.0,17.875,128265.0
09:50:34.0,99.248,-1.0,17.873,161377.0
09:50:35.0,99.251,-1.0,17.873,151390.0
09:50:36.0,99.007,-1.0,17.871,205258.0
09:50:37.0,99.246,-1.0,17.873,129867.0
09:50:38.0,99.248,-1.0,17.872,150966.0
09:50:39.0,99.5,-1.0,17.87,173569.0
09:50:40.0,99.75,-1.0,17.87,171163.0
09:50:41.0,99.502,-0.696,17.874,179865.0
09:50:42.0,99.502,-0.824,17.871,166638.0
09:50:43.0,98.746,-0.992,17.874,159972.0
