Elapsed time,192.168.5.50 Disks I/O,192.168.5.50 Network I/O
14:10:57.0,-1.0,2.2192999E7
14:10:58.0,-1.0,2.3976124E7
14:10:59.0,-0.984,1142406.0
14:11:00.0,-1.0,732965.0
14:11:01.0,-1.0,142867.0
14:11:02.0,-1.0,165116.0
14:11:03.0,-1.0,164723.0
14:11:04.0,-1.0,174681.0
14:11:05.0,-1.0,173127.0
14:11:06.0,-1.0,175907.0
14:11:07.0,-1.0,174595.0
14:11:08.0,-1.0,163043.0
14:11:09.0,-1.0,175694.0
14:11:10.0,-1.0,180029.0
14:11:11.0,-1.0,196000.0
14:11:12.0,-1.0,181674.0
14:11:13.0,-1.0,177754.0
14:11:14.0,-1.0,1.7440484E7
14:11:15.0,-1.0,2.9350425E7
14:11:16.0,-1.0,1282652.0
14:11:17.0,-1.0,131996.0
14:11:18.0,-1.0,143140.0
14:11:19.0,-1.0,176464.0
14:11:20.0,-1.0,141507.0
14:11:21.0,-1.0,176209.0
14:11:22.0,-1.0,153960.0
14:11:23.0,-1.0,167367.0
14:11:24.0,-1.0,162934.0
14:11:25.0,-1.0,164802.0
14:11:26.0,-1.0,184988.0
14:11:27.0,-1.0,174682.0
14:11:28.0,-1.0,143242.0
14:11:29.0,-1.0,179257.0
14:11:30.0,-1.0,180313.0
14:11:31.0,-1.0,3659565.0
14:11:32.0,-1.0,2.5705239E7
14:11:33.0,-1.0,1.7223825E7
14:11:34.0,-1.0,976865.0
14:11:35.0,-1.0,593629.0
14:11:36.0,-1.0,141610.0
14:11:37.0,-1.0,146029.0
14:11:38.0,-1.0,162144.0
14:11:39.0,-1.0,183973.0
14:11:40.0,-1.0,169257.0
14:11:41.0,-1.0,166236.0
14:11:42.0,-1.0,148302.0
14:11:43.0,-1.0,150140.0
14:11:44.0,-1.0,139218.0
14:11:45.0,-1.0,157878.0
14:11:46.0,-1.0,214259.0
14:11:47.0,-1.0,153592.0
14:11:48.0,-1.0,174590.0
14:11:50.0,-1.0,176965.0
14:11:51.0,-1.0,7222553.0
14:11:52.0,-1.0,2.8713041E7
14:11:53.0,-1.0,1.1391231E7
14:11:54.0,-1.0,910798.0
14:11:55.0,-1.0,142647.0
14:11:56.0,-1.0,142209.0
14:11:57.0,-1.0,176327.0
14:11:58.0,-1.0,207978.0
14:11:59.0,-1.0,184242.0
14:12:00.0,-1.0,171566.0
14:12:01.0,-1.0,109064.0
14:12:02.0,-1.0,136231.0
14:12:03.0,-1.0,127630.0
14:12:04.0,-1.0,185503.0
14:12:05.0,-1.0,151124.0
14:12:06.0,-1.0,166699.0
14:12:07.0,-1.0,162347.0
14:12:08.0,-1.0,163797.0
14:12:09.0,-1.0,1554853.0
14:12:10.0,-1.0,2.6883842E7
14:12:11.0,-1.0,1.8030362E7
14:12:12.0,-1.0,1159247.0
14:12:13.0,-1.0,557029.0
14:12:14.0,-1.0,154982.0
14:12:15.0,-1.0,164756.0
14:12:16.0,-1.0,164078.0
14:12:17.0,-1.0,153625.0
14:12:18.0,-1.0,164817.0
14:12:19.0,-1.0,185938.0
14:12:20.0,-1.0,192074.0
14:12:21.0,-1.0,191991.0
14:12:22.0,-1.0,162222.0
14:12:23.0,-1.0,154067.0
14:12:24.0,-1.0,164718.0
14:12:25.0,-1.0,174295.0
14:12:26.0,-1.0,163501.0
14:12:27.0,-1.0,1418751.0
14:12:28.0,-1.0,3.3399925E7
14:12:29.0,-0.552,1.1919123E7
14:12:30.0,-0.688,844731.0
14:12:31.0,-0.912,587595.0
14:12:32.0,-0.808,96262.0
14:12:33.0,-0.712,88646.0
14:12:34.0,-0.864,77850.0
14:12:35.0,-0.8,93626.0
14:12:36.0,-0.679,102221.0
14:12:37.0,-0.784,71137.0
14:12:38.0,-0.128,84906.0
14:12:39.0,-0.071,91766.0
14:12:40.0,-1.0,71563.0
14:12:41.0,-1.0,98063.0
14:12:42.0,-0.447,109018.0
14:12:43.0,-0.64,77253.0
14:12:44.0,-0.928,68034.0
14:12:45.0,-0.792,85570.0
14:12:46.0,-0.344,88021.0
14:12:47.0,-1.0,130386.0
14:12:48.0,-1.0,148847.0
14:12:49.0,-1.0,148394.0
14:12:50.0,-1.0,155381.0
14:12:51.0,-1.0,164603.0
14:12:52.0,-1.0,184617.0
14:12:53.0,-1.0,212734.0
14:12:54.0,-1.0,1.8236589E7
14:12:55.0,-1.0,2.3372899E7
14:12:56.0,-1.0,5438640.0
14:12:57.0,-1.0,911618.0
14:12:58.0,-1.0,183280.0
14:12:59.0,-1.0,152283.0
14:13:00.0,-1.0,175014.0
14:13:01.0,-1.0,175353.0
14:13:02.0,-1.0,165488.0
14:13:03.0,-1.0,144472.0
14:13:04.0,-1.0,141859.0
14:13:05.0,-1.0,153802.0
14:13:06.0,-1.0,183423.0
14:13:07.0,48.176,99547.0
14:13:08.0,-1.0,144344.0
14:13:09.0,-1.0,174801.0
14:13:10.0,-1.0,164548.0
14:13:11.0,-1.0,177461.0
