Elapsed time,192.168.5.50 Disks I/O,192.168.5.50 Network I/O
14:18:40.0,-0.999,0.0
14:18:41.0,-1.0,176443.0
14:18:42.0,-0.992,120617.0
14:18:43.0,-1.0,153496.0
14:18:44.0,-1.0,146808.0
14:18:45.0,-1.0,166222.0
14:18:46.0,-1.0,154735.0
14:18:47.0,-1.0,180169.0
14:18:48.0,-1.0,184897.0
14:18:49.0,-1.0,187538.0
14:18:50.0,-1.0,177797.0
14:18:51.0,-1.0,181053.0
14:18:52.0,-1.0,197547.0
14:18:53.0,-1.0,173677.0
14:18:54.0,-1.0,176950.0
14:18:55.0,-1.0,1.1803486E7
14:18:56.0,-1.0,2.8161353E7
14:18:57.0,-1.0,7370424.0
14:18:58.0,-1.0,736890.0
14:18:59.0,-1.0,130182.0
14:19:00.0,-1.0,122373.0
14:19:01.0,-1.0,140259.0
14:19:02.0,-1.0,162788.0
14:19:03.0,-1.0,143719.0
14:19:04.0,-1.0,174632.0
14:19:05.0,-1.0,175430.0
14:19:06.0,-1.0,187481.0
14:19:07.0,-1.0,165622.0
14:19:08.0,-1.0,154661.0
14:19:09.0,-1.0,172579.0
14:19:10.0,-1.0,186043.0
14:19:11.0,-1.0,175065.0
14:19:12.0,-1.0,195755.0
14:19:13.0,-1.0,3.1661071E7
14:19:14.0,-1.0,1.5338613E7
14:19:15.0,-1.0,975743.0
14:19:16.0,-1.0,131106.0
14:19:17.0,-1.0,182405.0
14:19:18.0,-1.0,174332.0
14:19:19.0,-1.0,192270.0
14:19:20.0,-1.0,173855.0
14:19:21.0,-1.0,175090.0
14:19:22.0,-1.0,197812.0
14:19:23.0,-1.0,163879.0
14:19:24.0,-1.0,175782.0
14:19:25.0,-1.0,165502.0
14:19:26.0,-1.0,207886.0
14:19:27.0,-1.0,175232.0
14:19:28.0,-1.0,1.2903676E7
14:19:29.0,-1.0,3.3624262E7
14:19:30.0,-1.0,1677847.0
14:19:31.0,-1.0,132685.0
14:19:32.0,-1.0,175555.0
14:19:33.0,-1.0,143795.0
14:19:34.0,-1.0,152449.0
14:19:35.0,-1.0,153284.0
14:19:36.0,-1.0,142246.0
14:19:37.0,-1.0,147380.0
14:19:38.0,-1.0,181045.0
14:19:39.0,-1.0,175190.0
14:19:41.0,-1.0,184905.0
14:19:42.0,-0.92,182986.0
14:19:43.0,-1.0,164338.0
14:19:44.0,-1.0,161901.0
14:19:45.0,-1.0,153348.0
14:19:46.0,-1.0,1.0166963E7
14:19:47.0,-1.0,2.353186E7
14:19:48.0,-1.0,1.3146221E7
14:19:49.0,-1.0,1074441.0
14:19:50.0,-1.0,154150.0
14:19:51.0,-1.0,136585.0
14:19:52.0,-1.0,142618.0
14:19:53.0,-1.0,135832.0
14:19:54.0,-1.0,158489.0
14:19:55.0,-1.0,168865.0
14:19:56.0,-1.0,153462.0
14:19:57.0,-1.0,167024.0
14:19:58.0,-1.0,184246.0
14:19:59.0,-1.0,142396.0
14:20:00.0,-1.0,173668.0
14:20:01.0,-1.0,172758.0
14:20:02.0,-1.0,153193.0
14:20:03.0,-1.0,130530.0
14:20:04.0,-1.0,3502776.0
14:20:05.0,-1.0,2.9510338E7
14:20:06.0,-1.0,1.4023333E7
14:20:07.0,-1.0,1106297.0
14:20:08.0,-1.0,94715.0
14:20:09.0,-1.0,135671.0
14:20:10.0,-1.0,135442.0
14:20:11.0,-1.0,173714.0
14:20:12.0,-1.0,146007.0
14:20:13.0,-1.0,157094.0
14:20:14.0,-1.0,186504.0
14:20:15.0,-1.0,182496.0
14:20:16.0,-1.0,151568.0
14:20:17.0,-1.0,161645.0
14:20:18.0,-1.0,160988.0
14:20:19.0,-1.0,141531.0
14:20:20.0,-1.0,164126.0
14:20:21.0,-1.0,140437.0
14:20:22.0,-1.0,5893016.0
14:20:23.0,-1.0,2.7771031E7
14:20:24.0,-1.0,1.3355427E7
14:20:25.0,-1.0,1027421.0
14:20:26.0,-1.0,152823.0
14:20:27.0,-1.0,121405.0
14:20:28.0,-1.0,145395.0
14:20:29.0,-0.72,73466.0
14:20:30.0,-0.872,109000.0
14:20:31.0,-0.671,76308.0
14:20:32.0,-0.776,99074.0
14:20:33.0,-0.816,91467.0
14:20:34.0,-1.0,85344.0
14:20:35.0,-1.0,109414.0
14:20:36.0,-1.0,120548.0
14:20:37.0,-1.0,141563.0
14:20:38.0,-1.0,132076.0
14:20:39.0,-1.0,163641.0
14:20:40.0,-1.0,142186.0
14:20:41.0,-1.0,128776.0
14:20:42.0,-1.0,138048.0
14:20:43.0,-1.0,151732.0
14:20:44.0,-1.0,9960584.0
14:20:45.0,-1.0,3.0601544E7
14:20:46.0,-1.0,6564596.0
14:20:47.0,-1.0,865338.0
14:20:48.0,-1.0,153879.0
14:20:49.0,-1.0,142307.0
14:20:50.0,-1.0,129146.0
14:20:51.0,-1.0,141406.0
14:20:52.0,-1.0,140376.0
14:20:53.0,-1.0,108756.0
14:20:54.0,-1.0,102394.0
14:20:55.0,-1.0,161250.0
14:20:56.0,-1.0,168517.0
14:20:57.0,-1.0,165961.0
14:20:58.0,-1.0,160587.0
14:20:59.0,-1.0,159376.0
14:21:00.0,-1.0,144582.0
14:21:01.0,-1.0,129111.0
14:21:02.0,-1.0,155939.0
14:21:03.0,-1.0,9555004.0
14:21:04.0,-1.0,3.5856694E7
14:21:05.0,-0.992,2153334.0
14:21:06.0,-1.0,732237.0
14:21:07.0,-1.0,135926.0
14:21:08.0,-1.0,173875.0
14:21:09.0,-1.0,164244.0
14:21:10.0,-1.0,195538.0
14:21:11.0,-1.0,133439.0
14:21:12.0,-1.0,185198.0
14:21:13.0,-1.0,176187.0
14:21:14.0,-1.0,171702.0
