Elapsed time,192.168.5.50 CPU,192.168.5.50 Memory
14:18:40.0,2.645,46.554
14:18:41.0,46.616,46.563
14:18:42.0,98.492,46.564
14:18:43.0,99.497,46.563
14:18:44.0,98.492,46.563
14:18:45.0,99.75,46.561
14:18:46.0,99.5,46.561
14:18:47.0,99.5,46.559
14:18:48.0,99.0,46.558
14:18:49.0,99.251,46.558
14:18:50.0,99.748,46.558
14:18:51.0,99.749,46.556
14:18:52.0,99.251,46.555
14:18:53.0,99.749,46.555
14:18:54.0,99.251,46.553
14:18:55.0,87.0,46.557
14:18:56.0,87.817,46.554
14:18:57.0,83.749,46.552
14:18:58.0,93.827,46.562
14:18:59.0,99.498,46.562
14:19:00.0,99.0,46.56
14:19:01.0,99.004,46.559
14:19:02.0,98.992,46.557
14:19:03.0,98.746,46.556
14:19:04.0,99.002,46.556
14:19:05.0,99.248,46.555
14:19:06.0,99.25,46.554
14:19:07.0,99.5,46.554
14:19:08.0,99.748,46.553
14:19:09.0,99.002,46.553
14:19:10.0,99.751,46.553
14:19:11.0,99.501,46.552
14:19:12.0,96.992,46.55
14:19:13.0,81.203,46.555
14:19:14.0,83.208,46.555
14:19:15.0,93.734,46.56
14:19:16.0,98.997,46.56
14:19:17.0,99.75,46.558
14:19:18.0,99.25,46.557
14:19:19.0,99.498,46.557
14:19:20.0,99.75,46.556
14:19:21.0,99.748,46.555
14:19:22.0,99.498,46.555
14:19:23.0,99.002,46.554
14:19:24.0,99.75,46.554
14:19:25.0,99.501,46.553
14:19:26.0,99.748,46.552
14:19:27.0,99.002,46.553
14:19:28.0,79.899,46.562
14:19:29.0,87.088,46.564
14:19:30.0,87.626,46.564
14:19:31.0,99.25,46.567
14:19:32.0,99.497,46.564
14:19:33.0,99.504,46.563
14:19:34.0,99.748,46.563
14:19:35.0,99.251,46.563
14:19:36.0,99.5,46.564
14:19:37.0,99.501,46.565
14:19:38.0,98.994,46.564
14:19:39.0,99.251,46.563
14:19:41.0,99.246,46.566
14:19:42.0,98.004,46.565
14:19:43.0,98.746,46.564
14:19:44.0,98.753,46.565
14:19:45.0,98.994,46.564
14:19:46.0,80.25,46.57
14:19:47.0,89.03,46.565
14:19:48.0,84.771,46.568
14:19:49.0,88.944,46.571
14:19:50.0,99.0,46.572
14:19:51.0,99.253,46.57
14:19:52.0,99.498,46.568
14:19:53.0,99.75,46.567
14:19:54.0,99.002,46.567
14:19:55.0,99.248,46.566
14:19:56.0,99.25,46.565
14:19:57.0,99.498,46.564
14:19:58.0,99.0,46.563
14:19:59.0,99.748,46.563
14:20:00.0,98.756,46.565
14:20:01.0,99.0,46.564
14:20:02.0,99.748,46.577
14:20:03.0,99.502,46.578
14:20:04.0,83.084,46.591
14:20:05.0,86.259,46.582
14:20:06.0,83.715,46.587
14:20:07.0,87.088,46.589
14:20:08.0,99.498,46.59
14:20:09.0,99.498,46.589
14:20:10.0,99.501,46.589
14:20:11.0,99.5,46.589
14:20:12.0,99.501,46.588
14:20:13.0,99.498,46.587
14:20:14.0,99.498,46.586
14:20:15.0,98.503,46.587
14:20:16.0,99.248,46.586
14:20:17.0,98.756,46.586
14:20:18.0,99.248,46.586
14:20:19.0,99.251,46.585
14:20:20.0,99.503,46.585
14:20:21.0,99.248,46.584
14:20:22.0,93.702,46.599
14:20:23.0,86.582,46.594
14:20:24.0,83.248,46.596
14:20:25.0,89.698,46.599
14:20:26.0,99.496,46.6
14:20:27.0,99.002,46.6
14:20:28.0,98.999,46.599
14:20:29.0,99.251,46.676
14:20:30.0,99.25,46.746
14:20:31.0,98.75,46.75
14:20:32.0,98.258,46.75
14:20:33.0,99.497,46.75
14:20:34.0,99.503,46.761
14:20:35.0,98.004,46.586
14:20:36.0,99.248,46.586
14:20:37.0,99.498,46.586
14:20:38.0,99.251,46.588
14:20:39.0,99.251,46.588
14:20:40.0,99.244,46.586
14:20:41.0,99.0,46.587
14:20:42.0,99.25,46.586
14:20:43.0,99.501,46.585
14:20:44.0,86.25,46.594
14:20:45.0,86.649,46.589
14:20:46.0,85.606,46.598
14:20:47.0,92.964,46.608
14:20:48.0,98.25,46.609
14:20:49.0,99.749,46.607
14:20:50.0,99.251,46.605
14:20:51.0,98.75,46.608
14:20:52.0,99.748,46.607
14:20:53.0,99.002,46.61
14:20:54.0,99.246,46.612
14:20:55.0,98.997,46.61
14:20:56.0,99.002,46.607
14:20:57.0,99.248,46.606
14:20:58.0,98.753,46.608
14:20:59.0,99.5,46.615
