Elapsed time,192.168.5.50 Disks I/O,192.168.5.50 Network I/O
19:16:47.0,4.168,3094450.0
19:16:48.0,2.148,1978525.0
19:16:49.0,-0.896,1227893.0
19:16:50.0,1.432,9228225.0
19:16:51.0,-0.832,523056.0
19:16:52.0,-0.976,367893.0
19:16:53.0,-0.936,7004174.0
19:16:54.0,0.256,2195146.0
19:16:55.0,-0.984,8228824.0
19:16:56.0,-0.968,386544.0
19:16:57.0,-0.96,501740.0
19:16:58.0,-1.0,2275889.0
19:16:59.0,-1.0,7718771.0
19:17:00.0,-1.0,461846.0
19:17:01.0,-0.84,4308085.0
19:17:02.0,1.016,6665464.0
19:17:03.0,-1.0,4253412.0
19:17:04.0,-0.24,2661469.0
19:17:05.0,-0.671,472781.0
19:17:06.0,-0.28,5754847.0
19:17:07.0,0.28,399875.0
19:17:08.0,-0.648,403297.0
19:17:09.0,-0.976,1.3039526E7
19:17:10.0,-0.463,217887.0
19:17:11.0,-0.888,485583.0
19:17:12.0,-1.0,592855.0
19:17:14.0,-0.944,1.4516923E7
19:17:15.0,-1.0,446962.0
19:17:16.0,-1.0,1777593.0
19:17:17.0,-0.984,829118.0
19:17:18.0,-1.0,374633.0
19:17:19.0,-1.0,644963.0
19:17:20.0,-1.0,411722.0
19:17:21.0,-0.792,3777577.0
19:17:22.0,-0.96,1636365.0
19:17:23.0,-0.8,281103.0
19:17:24.0,-0.912,3017598.0
19:17:25.0,-0.984,431029.0
19:17:26.0,-0.896,2104155.0
19:17:27.0,-0.928,947714.0
19:17:28.0,-1.0,8720397.0
19:17:29.0,-0.976,257098.0
19:17:30.0,-0.432,251468.0
19:17:31.0,0.072,265527.0
19:17:32.0,-1.0,1992986.0
19:17:33.0,-1.0,268887.0
19:17:34.0,-1.0,3069080.0
19:17:35.0,-1.0,5955937.0
19:17:36.0,0.064,372653.0
19:17:37.0,-0.952,1528233.0
19:17:38.0,-0.656,1.1016982E7
19:17:39.0,-1.0,2167174.0
19:17:40.0,2.616,3282028.0
19:17:41.0,8.023,354118.0
19:17:42.0,-0.191,366425.0
19:17:43.0,4.432,1095777.0
19:17:44.0,0.12,7219339.0
19:17:45.0,-0.544,495671.0
19:17:46.0,26.76,4594518.0
19:17:47.0,-1.0,1.2809377E7
19:17:48.0,-1.0,345364.0
19:17:49.0,-0.784,450631.0
19:17:50.0,1.904,3935037.0
19:17:51.0,-0.568,822291.0
19:17:52.0,0.407,2472017.0
19:17:53.0,-0.832,1835349.0
19:17:54.0,-0.992,173640.0
19:17:55.0,-1.0,167148.0
19:17:56.0,-0.936,366814.0
19:17:57.0,0.8,5954130.0
19:17:58.0,-0.936,7167144.0
19:17:59.0,-1.0,300589.0
19:18:00.0,-1.0,435959.0
19:18:01.0,-1.0,1.6584387E7
19:18:02.0,-0.231,461231.0
19:18:03.0,-1.0,538532.0
19:18:04.0,-1.0,1.7203929E7
19:18:05.0,-0.984,708214.0
19:18:06.0,-0.984,1.2888198E7
19:18:07.0,-0.872,4434455.0
19:18:08.0,4.368,269919.0
19:18:09.0,-0.176,343894.0
19:18:10.0,-0.728,5769916.0
19:18:11.0,-0.439,4052377.0
